city,lat,lon
Шадринск,56.083333333333336,63.63333333333333
Большое Солдатское,51.333333333333336,35.5
Горшечное,51.516666666666666,38.016666666666666
Дмитриев-Льговский,52.11666666666667,35.06666666666667
Касторное,51.81666666666667,38.11666666666667
Конышевка,51.833333333333336,35.28333333333333
Коренево,51.4,34.88333333333333
Курск,51.71666666666667,36.18333333333333
Кшенский,51.833333333333336,37.71666666666667
Льгов,51.666666666666664,35.266666666666666
Медвенка,51.416666666666664,36.11666666666667
Обоянь,51.2,36.266666666666666
Поныри,52.31666666666667,36.3
Пристень,51.233333333333334,36.68333333333333
Прямицыно,51.65,35.93333333333333
Рыльск,51.56666666666667,34.68333333333333
Суджа,51,26.5
Фатеж,52.083333333333336,35.85
Черемисиново,51.88333333333333,37.25
Щигры,51.86666666666667,36.9
Грязи,52.5,39.93333333333333
Елец,52.61666666666667,38.46666666666667
Задонск,52.38333333333333,38.916666666666664
Лебедянь,53,41.59
Липецк,52.61666666666667,39.6
Тербуны,52.13333333333333,38.266666666666666
Усмань,52.05,39.733333333333334
Анадырь,64.73333333333333,177.51666666666668
Атка,60.833333333333336,151.78333333333333
Балыгычан,63.9868,154.2446
Беринговский,63.05,179.35
Билибино,68.05,166.45
Кадыкчан,63.083333333333336,147.03333333333333
Магадан,59.56666666666667,150.8
Ола,59.56666666666667,151.3
Омсукчан,62.5,155.76666666666668
Певек,69.7,170.31666666666666
Провидения,64,43.54
Сусуман,62.78333333333333,148.15
Усть-Белая,65.5,173.26666666666668
Усть-Омчуг,61.15,149.63333333333333
Эвенск,61.916666666666664,159.23333333333332
Эгвекинот,66.31666666666666,179.11666666666667
Волжск,55.86666666666667,48.35
Звенигово,55.96666666666667,48.016666666666666
Йошкар-Ола,56.61666666666667,47.88333333333333
Килемары,56.766666666666666,46.85
Козьмодемьянск,56.333333333333336,46.56666666666667
Куженер,56.81666666666667,48.916666666666664
Мари-Турек,56.78333333333333,49.6
Морки,56.416666666666664,49.0
Оршанка,56.916666666666664,47.88333333333333
Параньга,56.7,49.38333333333333
Сернур,56.93333333333333,49.13333333333333
Атюрьево,54.31666666666667,43.333333333333336
Атяшево,54.583333333333336,46.1
Большие Березники,54.166666666666664,45.96666666666667
Большое Игнатово,55.016666666666666,45.56666666666667
Зубова Поляна,54.083333333333336,42.81666666666667
Кадошкино,54.030396,0
Кемля,54.68333333333333,45.21666666666667
Ковылкино,54.03333333333333,43.916666666666664
Лямбирь,54.266666666666666,45.11666666666667
Рузаевка,54.06666666666667,44.95
Саранск,54.18333333333333,45.18333333333333
Старое Шайгово,54.3,44.46666666666667
Темников,54.63333333333333,43.21666666666667
Теньгушево,54.766666666666666,42.71666666666667
Апатиты,67.56666666666666,33.38333333333333
Африканда,67.43333333333334,32.766666666666666
Верхнетуломский,68.6,31.783333333333335
Заозерск,69.4,32.45
Зареченск,66.66666666666667,31.366666666666667
Зашеек,67.4,32.53333333333333
Зеленоборский,66.83333333333333,32.35
Кандалакша,67.15,32.4
Кильдинстрой,68.8,33.1
Ковдор,67.55,30.466666666666665
Мончегорск,67.93333333333334,32.9
Мурманск,68.96666666666667,33.083333333333336
Мурмаши,68.81666666666666,32.81666666666667
Оленегорск,68.15,33.28333333333333
Полярные Зори,67.35,32.483333333333334
Полярный,69.18333333333334,33.45
Североморск,69.06666666666666,33.416666666666664
Арзамас,55.38333333333333,43.8
Арья,57.483333333333334,45.96666666666667
Балахна,56.46666666666667,43.53333333333333
Богородск,56.083333333333336,43.5
Большое Болдино,55.0,45.3
Большое Козино,56.4,43.7
Большое Мурашкино,55.766666666666666,44.766666666666666
Большое Пикино,56.333333333333336,44.18333333333333
Варнавино,57.4,45.083333333333336
Васильсурск,56.11666666666667,46.0
Вахтан,57.96666666666667,46.68333333333333
Виля,55.25,42.2
Володарск,56.233333333333334,43.2
Воротынец,56.05,45.85
Ворсма,55.983333333333334,43.266666666666666
Выкса,55.31666666666667,42.166666666666664
Горбатов,56.13333333333333,43.06666666666667
Горбатовка,56.25,43.733333333333334
Городец,56.65,43.46666666666667
Дальнее Константиново,55.8,44.1
Дивеево,55.03333333333333,43.21666666666667
Досчатое,55.38333333333333,42.1
Катунки,56.81666666666667,43.2
Керженец,56.0903,44.9642
Княгинино,55.81666666666667,45.03333333333333
Ковернино,57.11666666666667,43.8
Красные Баки,57.11666666666667,45.15
Кстово,56.15,44.18333333333333
Кулебаки,55.416666666666664,42.516666666666666
Лукоянов,55.03333333333333,44.483333333333334
Лысково,56.0,45.016666666666666
Навашино,55.53333333333333,42.2
Нижний Новгород,56.31666666666667,44.0
Павлово,55.95,43.083333333333336
Пильна,55.55,45.916666666666664
Саров,54.93333333333333,43.31666666666667
Сергач,55.53333333333333,45.46666666666667
Сеченово,55.21666666666667,45.88333333333333
Тонкино,57.36666666666667,46.45
Тоншаево,57.733333333333334,47.016666666666666
Урень,57.46666666666667,45.78333333333333
Шаранга,57.166666666666664,46.53333333333333
Шатки,55.18333333333333,44.15
Шахунья,57.666666666666664,46.61666666666667
Батецкий,58.63333333333333,30.3
Боровичи,58.38333333333333,33.9
Валдай,57.96666666666667,33.25
Любытино,58.8,33.38333333333333
Малая Вишера,58.85,32.21666666666667
Новгород,58.516666666666666,31.266666666666666
Окуловка,58.38333333333333,33.3
Парфино,57.96666666666667,31.65
Пестово,58.6,35.81666666666667
Поддорье,57.46666666666667,31.116666666666667
Сольцы,58.11666666666667,30.316666666666666
Старая Русса,57.983333333333334,31.35
Чудово,59.11666666666667,31.65
Шимск,58.2,30.7
Барабинск,55.35,78.35
Бердск,54.75,83.1
Биаза,56.583333333333336,78.3
Болотное,55.666666666666664,84.4
Венгерово,55.68333333333333,76.73333333333333
Довольное,54.483333333333334,79.66666666666667
Искитим,54.63333333333333,83.3
Краснозерское,53.983333333333334,79.25
Кыштовка,56.55,76.61666666666666
Маслянино,54.333333333333336,84.21666666666667
Новосибирск,55.016666666666666,82.91666666666667
Ордынское,54.36666666666667,81.9
Сузун,53.78333333333333,82.31666666666666
Татарск,55.21666666666667,75.96666666666667
Тогучин,55.233333333333334,84.38333333333334
Усть-Тарка,55.56666666666667,75.7
Черепаново,54.21666666666667,83.36666666666666
Чистоозерное,54.7,76.56666666666666
Большие Уки,56.944553,0
Исилькуль,54.9,71.25
Калачинск,55.05,74.58333333333333
Кормиловка,55.000906,0
Крутинка,56.0,71.5
Любинский,55.15,72.7
Называевск,55.56666666666667,71.35
Нововаршавка,54.166666666666664,74.68333333333334
Одесское,54.211502,0
Оконешниково,54.833333333333336,75.06666666666666
Омск,54.96666666666667,73.38333333333334
Павлоградка,54.2,73.55
Саргатское,55.6,73.48333333333333
Тевриз,57.516666666666666,72.4
Тюкалинск,55.86666666666667,72.2
Усть-Ишим,57.68333333333333,71.16666666666667
Шербакуль,54.63333333333333,72.38333333333334
Абдулино,53.68333333333333,53.65
Айдырлинский,52.05,59.75
Акбулак,51.0,55.61666666666667
Аккермановка,51.18333333333333,58.21666666666667
Асекеево,53.56666666666667,52.8
Беляевка,46.483333333333334,30.2
Бугуруслан,53.61666666666667,52.416666666666664
Бузулук,52.766666666666666,52.266666666666666
Домбаровский,50.75,59.53333333333333
Ириклинский,51.666666666666664,58.63333333333333
Кувандык,51.483333333333334,57.35
Курманаевка,52.509321,0
Медногорск,51.422085,0
Новоорск,51.35,59.03333333333333
Новотроицк,51.2,58.31666666666667
Оренбург,51.766666666666666,55.1
Орск,51.2,58.61666666666667
Переволоцкий,51.86666666666667,54.18333333333333
Саракташ,51.78333333333333,56.35
Соль-Илецк,51.166666666666664,54.983333333333334
Сорочинск,52.43333333333333,53.15
Тоцкое,52.516666666666666,52.733333333333334
Тюльган,52.333333333333336,56.15
Ясный,51.03333333333333,59.86666666666667
Болхов,53.45,36.0
Глазуновка,52.483333333333334,36.31666666666667
Дмитровск-Орловский,52.505504,0
Долгое,59.7,30.1
Залегощь,52.9,36.88333333333333
Колпны,52.21666666666667,37.016666666666666
Кромы,52.68333333333333,35.766666666666666
Ливны,52,31.1
Мценск,53.266666666666666,36.56666666666667
Нарышкино,52.96666666666667,35.71666666666667
Новосиль,52.96666666666667,37.05
Сосково,52.733333333333334,35.38333333333333
Хотынец,53,29.698
Башмаково,53.2,43.03333333333333
Беднодемьяновск,53.93333333333333,43.18333333333333
Вадинск,53.68333333333333,43.05
Верхозим,52.9,46.35
Земетчино,53.483333333333334,42.6
Каменка,69.4,161.25
Колышлей,52.7,44.53333333333333
Кондоль,52.8,45.05
Кузнецк,53.11666666666667,46.6
Малая Сердоба,52.466245,0
Мокшан,53.43333333333333,44.6
Наровчат,53.86666666666667,43.68333333333333
Неверкино,52.787985,0
Нижний Ломов,53.53333333333333,43.68333333333333
Пачелма,53.31666666666667,43.3
Пенза,53.2,45.0
Русский Камешкир,52.865718,0
Сердобск,52.46666666666667,44.21666666666667
Шемышейка,52.88333333333333,45.38333333333333
Березники,59.4,56.8
Большая Соснова,57.673434,0
Верещагино,58.06666666666667,54.65
Горнозаводск,58.38333333333333,58.31666666666667
Гремячинск,58.56666666666667,57.833333333333336
Губаха,58.86666666666667,57.583333333333336
Добрянка,58.45,56.416666666666664
Зюкайка,58.2,54.68333333333333
Керчевский,59.85,56.31666666666667
Кизел,59.05,57.65
Красновишерск,60.4,57.06666666666667
Краснокамск,58.083333333333336,55.75
Кудымкар,59.016666666666666,54.666666666666664
Кунгур,57.43333333333333,56.93333333333333
Лысьва,58,01.37
Ныроб,60.733333333333334,56.71666666666667
Нытва,57.93333333333333,55.333333333333336
Оханск,57.71666666666667,55.38333333333333
Очер,57.88333333333333,54.71666666666667
Пермь,58.0,56.233333333333334
Соликамск,59.63333333333333,56.766666666666666
Суксун,57.13333333333333,57.38333333333333
Уинское,56.86666666666667,56.56666666666667
Усолье,59.416666666666664,56.68333333333333
Чердынь,60.4,56.483333333333334
Чусовой,58.28333333333333,57.81666666666667
Юрла,59.31666666666667,54.31666666666667
Большой Камень,43.11666666666667,132.35
Владивосток,43.11666666666667,131.9
Высокогорск,44,15.12
Горные Ключи,45.233333333333334,133.5
Дальнегорск,44.56666666666667,135.61666666666667
Дальнереченск,45.93333333333333,133.73333333333332
Кавалерово,44.266666666666666,135.05
Камень-Рыболов,44.740055,0
Лесозаводск,45.46666666666667,133.4
Лучегорск,46.45,134.28333333333333
Находка,42.81666666666667,132.88333333333333
Партизанск,43.13333333333333,133.13333333333333
Спасск-Дальний,44.6,132.81666666666666
Терней,45.03333333333333,136.6
Уссурийск,43.8,131.95
Хороль,44.416666666666664,132.06666666666666
Бежаницы,56.96666666666667,29.883333333333333
Великие Луки,56.35,30.516666666666666
Гдов,58.733333333333334,27.816666666666666
Дедовичи,57.55,29.95
Заплюсье,58.43333333333333,29.733333333333334
Идрица,56.31666666666667,28.883333333333333
Красногородское,56.81666666666667,28.266666666666666
Невель,56.016666666666666,29.933333333333334
Новоржев,57.03333333333333,29.333333333333332
Новосокольники,56.333333333333336,30.15
Опочка,56.71666666666667,28.65
Печоры,57.81666666666667,27.6
Порхов,57.766666666666666,29.55
Псков,57.81666666666667,28.333333333333332
Пустошка,56.333333333333336,29.366666666666667
Пушкинские Горы,57.016666666666666,28.916666666666668
Пыталово,57.06666666666667,27.916666666666668
Себеж,56.28333333333333,28.483333333333334
Усвяты,55.733333333333334,30.75
Азов,47.1,39.416666666666664
Алмазный,62.45,114.31666666666666
Багаевский,47.31666666666667,40.38333333333333
Батайск,47.13333333333333,39.75
Белая Калитва,48.166666666666664,40.78333333333333
Боковская,49.21666666666667,41.833333333333336
Большая Мартыновка,47.276279,0
Вешенская,49.61666666666667,41.71666666666667
Волгодонск,47.53333333333333,42.2
Гуково,48.05,39.93333333333333
Донецк,48.0,37.8
Егорлыкская,46.55,40.65
Зверево,48.016666666666666,40.11666666666667
Зерноград,46,47.49
Кагальницкая,46.86666666666667,40.15
Каменск-Шахтинский,48.31666666666667,40.266666666666666
Коксовый,48.206181,0
Константиновск,47.583333333333336,41.1
Красный Сулин,47.88333333333333,40.06666666666667
Матвеев Курган,47.56666666666667,38.86666666666667
Мигулинская,49.68333333333333,41.25
Миллерово,48.916666666666664,40.4
Милютинская,48.61666666666667,41.666666666666664
Морозовск,48.35,41.833333333333336
Новочеркасск,47.43333333333333,40.083333333333336
Новошахтинск,47.766666666666666,39.916666666666664
Обливская,48.53333333333333,42.483333333333334
Песчанокопское,46.18333333333333,41.06666666666667
Ремонтное,46.55,43.65
Родионово-Несветайская,47.6,39.7
Ростов-на-Дону,47.233333333333334,39.7
Сальск,46.483333333333334,41.53333333333333
Семикаракорск,47.516666666666666,40.8
Таганрог,47.233333333333334,38.88333333333333
Тарасовский,48.71666666666667,40.35
Тацинский,48.18333333333333,41.266666666666666
Усть-Донецкий,47.63333333333333,40.85
Цимлянск,47.63333333333333,42.083333333333336
Чалтырь,47.28333333333333,39.5
Шахты,47,43.96
Шолоховский,48.266666666666666,41.03333333333333
Гусь Железный,55.05,41.15
Елатьма,54.96666666666667,41.75
Ермишь,54.766666666666666,42.266666666666666
Кадом,54.56666666666667,42.46666666666667
Касимов,54.95,41.38333333333333
Кораблино,53.916666666666664,40.016666666666666
Пителино,54.56666666666667,41.8
Пронск,54.11666666666667,39.583333333333336
Рыбное,54.733333333333334,39.516666666666666
Ряжск,53.71666666666667,40.06666666666667
Рязань,54.61666666666667,39.71666666666667
Сасово,54.35,41.916666666666664
Скопин,53.81666666666667,39.55
Спас-Клепики,55.13333333333333,40.166666666666664
Спасск-Рязанский,54.4,40.38333333333333
Старожилово,54.21666666666667,39.9
Ухолово,53.78333333333333,40.483333333333334
Чучково,54.266666666666666,41.43333333333333
Безенчук,52.981823,0
Большая Черниговка,52.083333333333336,50.86666666666667
Жигулевск,53.4,49.5
Зольное,53.43333333333333,49.78333333333333
Исаклы,54.13333333333333,51.516666666666666
Кинель,53.233333333333334,50.61666666666667
Новокуйбышевск,53.1,49.916666666666664
Отрадный,53.36666666666667,51.35
Пестравка,52.4,49.95
Похвистнево,53.65,52.13333333333333
Самара,53.18333333333333,50.11666666666667
Сызрань,53.166666666666664,48.46666666666667
Тольятти,53.516666666666666,49.416666666666664
Чапаевск,52.983333333333334,49.71666666666667
Челно-Вершины,54.4,51.083333333333336
Шентала,54.43333333333333,51.46666666666667
Шигоны,53.38333333333333,48.666666666666664
Александров Гай,50.13333333333333,48.55
Аркадак,51.93333333333333,43.5
Аткарск,51.86666666666667,45.0
Базарный Карабулак,52.266666666666666,46.4
Балаково,52.03333333333333,47.78333333333333
Балтай,52.465658,0
Вольск,52.05,47.38333333333333
Духовницкое,52.483333333333334,48.2
Калининск,51.5,44.45
Красный Кут,50.95,46.96666666666667
Мокроус,51,18.8
Новоузенск,50.45,48.15
Новые Бурасы,52.11666666666667,46.06666666666667
Озинки,51.2,49.7
Питерка,50.666666666666664,47.43333333333333
Ртищево,52.25,43.78333333333333
Саратов,51.53333333333333,46.0
Татищево,51.666666666666664,45.583333333333336
Хвалынск,52.483333333333334,48.1
Абый,68,37.94
Амга,62.6281,134.9197
Батагай,67.65,134.63333333333333
Бердигестях,62.083333333333336,126.7
Беркакит,56.56666666666667,124.76666666666667
Борогонцы,62.666666666666664,131.16666666666666
Верхневилюйск,63,2.01
Верхнеколымск,65.71666666666667,150.83333333333334
Верхоянск,67.55,133.38333333333333
Вилюйск,63.75,121.61666666666666
Витим,59.4685,112.6013
Жиганск,66.76666666666667,123.36666666666666
Кангалассы,62.333333333333336,129.95
Канкунский,57.61666666666667,126.01666666666667
Ленск,60.71666666666667,114.9
Нерюнгри,056,30
Нычалах,69.93333333333334,146.2
Нюрба,63.28333333333333,118.33333333333333
Олекминск,60.38333333333333,120.43333333333334
Сангар,63.916666666666664,127.48333333333333
Саскылах,71,55.14
Среднеколымск,67.458,0
Сунтар,62.15,117.63333333333334
Тикси,71,12.61
Усть-Мая,60.4,134.53333333333333
Усть-Нера,64.56666666666666,143.23333333333332
Хонуу,66.45,143.21666666666667
Чокурдах,70.6192,0
Чурапча,61.983333333333334,132.41666666666666
Якутск,62.016666666666666,129.71666666666667
Александровск-Сахалинский,50.9,142.15
Долинск,47.31666666666667,142.8
Катангли,51.7,143.21666666666667
Курильск,45.25,0
Невельск,46.65,141.86666666666667
Ноглики,51.78333333333333,143.13333333333333
Оха,53.583333333333336,142.95
Поронайск,49.21666666666667,143.1
Северо-Курильск,50.666666666666664,156.11666666666667
Смирных,49.75000000,0
Тымовское,50.85,142.65
Холмск,47.03333333333333,142.03333333333333
Южно-Курильск,44.016666666666666,145.85
Южно-Сахалинск,46.95,142.73333333333332
Алапаевск,57.85,61.7
Арамиль,56.7,60.833333333333336
Арти,56.416666666666664,58.53333333333333
Ачит,56.78333333333333,57.88333333333333
Басьяновский,58.3,60.733333333333334
Буланаш,57.28333333333333,61.983333333333334
Верхний Тагил,57.38333333333333,59.93333333333333
Верхняя Пышма,56.96666666666667,60.583333333333336
Верхняя Салда,58.05,60.55
Верхняя Синячиха,57.983333333333334,61.68333333333333
Верхняя Сысерть,56.43333333333333,60.75
Верхняя Тура,58,26.76
Верхотурье,58.86666666666667,60.8
Дегтярск,56.7,60.1
Екатеринбург,56.833333333333336,60.583333333333336
Ертарский,56.78333333333333,64.3
Заводоуспенское,56.85,65.0
Зыряновский,57.75,61.63333333333333
Зюзельский,56.483333333333334,60.13333333333333
Ивдель,60.68333333333333,60.43333333333333
Ирбит,57.666666666666664,63.06666666666667
Каменск-Уральский,56.4,61.93333333333333
Камышлов,56.85,62.71666666666667
Карпинск,59.766666666666666,60.0
Карпунинский,58.71666666666667,61.78333333333333
Качканар,58.7,59.483333333333334
Кировград,57.43333333333333,60.06666666666667
Краснотурьинск,59.766666666666666,60.2
Красноуральск,58.35,60.05
Красноуфимск,56.61666666666667,57.766666666666666
Кушва,58.28333333333333,59.733333333333334
Невьянск,57.483333333333334,60.2
Нижние Серги,56.666666666666664,59.3
Нижний Тагил,57.916666666666664,59.96666666666667
Нижняя Салда,58.083333333333336,60.71666666666667
Нижняя Тура,58.61666666666667,59.833333333333336
Новая Ляля,59.05,60.6
Новоуральск,57.25,60.083333333333336
Оус,60.9,61.516666666666666
Первоуральск,56.916666666666664,59.95
Полевской,56.45,60.18333333333333
Пышма,57.1175,66.3364
Реж,57.36666666666667,61.4
Свердловск,56.833333333333336,60.583333333333336
Североуральск,60.15,59.93333333333333
Среднеуральск,56.983333333333334,60.46666666666667
Талица,57.0,63.71666666666667
Тугулым,57.05,64.63333333333334
Туринск,58.03333333333333,63.7
Туринская Слобода,57.6,64.38333333333334
Алагир,43.03333333333333,44.2
Беслан,43.188890,0
Бурон,42.78333333333333,44.0
Владикавказ,43.016670,0
Дигора,43.15,44.15
Моздок,43.736575,0
Чикола,43.195555,0
Велиж,55.6,31.2
Верхнеднепровский,54.96666666666667,33.333333333333336
Ворга,53.757,0
Вязьма,55.2,34.28333333333333
Гагарин,71,S
Голынки,54.86666666666667,31.366666666666667
Десногорск,54,11.11
Дорогобуж,54.916666666666664,33.3
Духовщина,55.2,32.416666666666664
Екимовичи,54.113195,0
Ельня,54.56666666666667,33.166666666666664
Ершичи,53.666666666666664,32.75
Издешково,55.13333333333333,33.61666666666667
Новодугино,55.61666666666667,34.28333333333333
Рославль,53.93333333333333,32.85
Смоленск,54.766666666666666,32.03333333333333
Сычевка,55.833333333333336,34.28333333333333
Угра,54.5072,36.1067
Хиславичи,54.18333333333333,32.15
Холм-Жирковский,55.516666666666666,33.46666666666667
Шумячи,53.85,32.416666666666664
Ярцево,55.06666666666667,32.68333333333333
Арзгир,45.36666666666667,44.21666666666667
Благодарный,45.1029039,0
Буденновск,44.79,0
Георгиевск,44.15,43.46666666666667
Ессентуки,44.03333333333333,42.85
Железноводск,44.13333333333333,43.03333333333333
Зеленокумск,44.4070115,0
Изобильный,45.36666666666667,41.71666666666667
Иноземцево,44.1,43.1
Ипатово,45.71666666666667,42.9
Карачаевск,43.769713,0
Кисловодск,43.9,42.71666666666667
Кочубеевское,44.6706382,0
Курсавка,44.45,42.483333333333334
Левокумское,44.81666666666667,44.65
Минеральные Воды,44.2,43.1
Невинномысск,44.63333333333333,41.93333333333333
Нефтекумск,44.75,44.96666666666667
Новоалександровск,45.483333333333334,41.21666666666667
Новоалександровская,45.483333333333334,41.21666666666667
Новопавловск,43.95,43.63333333333333
Новоселицкое,44.75,43.43333333333333
Пятигорск,44.0499664,0
Светлоград,45.31666666666667,42.85
Солнечнодольск,45.3,41.5
Ставрополь,45.03333333333333,41.96666666666667
Теберда,43.449437,0
Усть-Джегута,44.083333333333336,41.96666666666667
Хабез,44.033334,0
Черкесск,44.213888,0
Гавриловка Вторая,46.166666666666664,33.46666666666667
Жердевка,51.833333333333336,41.46666666666667
Инжавино,52,26.61
Кирсанов,52.65,42.733333333333334
Котовск,52.583333333333336,41.5
Мичуринск,52.88333333333333,40.483333333333334
Моршанск,53.45,41.8
Мучкапский,51.85,42.45
Рассказово,52.666666666666664,41.88333333333333
Ржакса,52.13333333333333,42.016666666666666
Староюрьево,53.31666666666667,40.7
Тамбов,52.71666666666667,41.43333333333333
Уварово,51.983333333333334,42.266666666666666
Агрыз,56.516666666666666,52.983333333333334
Азнакаево,54.85,53.06666666666667
Аксубаево,54.833333333333336,50.78333333333333
Альметьевск,54.9,52.3
Апастово,55.2,48.5
Арск,56.083333333333336,49.86666666666667
Бавлы,54.4,53.25
Базарные Матаки,54.9,49.916666666666664
Балтаси,56.333333333333336,50.2
Богатые Сабы,56.0,50.43333333333333
Бугульма,54.53333333333333,52.78333333333333
Верхний Услон,55.766666666666666,48.983333333333334
Дербешкинский,55.85,53.483333333333334
Елабуга,55.766666666666666,52.03333333333333
Заинск,55.3,52.016666666666666
Зеленодольск,55.85,48.516666666666666
Казань,55.78333333333333,49.1
Камское Устье,55.2,49.266666666666666
Карабаш,55.483333333333334,60.2
Кукмор,56.166666666666664,50.9
Лаишево,55.4,49.55
Лениногорск,54,55.93
Мамадыш,55.7,51.4
Менделеевск,55.9,52.31666666666667
Мензелинск,55.71666666666667,53.083333333333336
Набережные Челны,55.7,52.333333333333336
Нижнекамск,55.63333333333333,51.81666666666667
Новошешминск,55.05,51.233333333333334
Нурлат,54.43333333333333,50.8
Пестрецы,55.75,49.65
Рыбная Слобода,55.45,50.15
Сарманово,55.25,52.583333333333336
Старое Дрожжаное,54.71666666666667,47.55
Тетюши,54.93333333333333,48.833333333333336
Чистополь,55.36666666666667,50.63333333333333
Андреаполь,56.65,32.266666666666666
Бежецк,57.78333333333333,36.7
Белый Городок,56.95,37.516666666666666
Бологое,57.86666666666667,34.06666666666667
Васильевский Мох,57.0,35.916666666666664
Вышний Волочек,57.583333333333336,34.56666666666667
Жарковский,55.833333333333336,32.25
Западная Двина,57.0619,24.0258
Зубцов,56.166666666666664,34.583333333333336
Изоплит,56.61666666666667,36.2
Калязин,57.233333333333334,37.85
Кашин,57.35,37.61666666666667
Кесова Гора,57.583333333333336,37.28333333333333
Кимры,56.86666666666667,37.35
Конаково,56.7,36.766666666666666
Красный Холм,58.063290,0
Кувшиново,57.03333333333333,34.166666666666664
Лихославль,57.11666666666667,35.46666666666667
Максатиха,57.78333333333333,35.88333333333333
Нелидово,56.21666666666667,32.78333333333333
Осташков,57.15,33.1
Пено,56.93333333333333,32.733333333333334
Рамешки,57.333333333333336,36.03333333333333
Ржев,56.25,34.31666666666667
Сандово,58.45,36.4
Селижарово,56.85,33.45
Сонково,57.766666666666666,37.15
Тверь,56,28.18
Торжок,57.03333333333333,34.96666666666667
Торопец,56.5,31.633333333333333
Удомля,57.88333333333333,35.016666666666666
Фирово,57.483333333333334,33.7
Асино,57.0,86.15
Каргасок,59.05,80.86666666666666
Катайга,58.833333333333336,87.48333333333333
Колпашево,58.31666666666667,82.91666666666667
Северск,56.6,84.85
Стрежевой,60.733333333333334,77.58333333333333
Томск,56.483333333333334,84.95
Тымск,59.36666666666667,80.28333333333333
Ак-Довурак,51.166666666666664,90.6
Кызыл,51.7,94.36666666666666
Самагалтай,50,31.39
Сарыг-Сеп,51.483333333333334,95.55
Тоора-Хем,52.46666666666667,96.11666666666666
Тээли,51.009813,0
Хову-Аксы,51.13,0
Чадан,51.28333333333333,91.56666666666666
Шагонар,51.53333333333333,92.9
Алексин,54.5,37.06666666666667
Бегичевский,53.78333333333333,38.25
Белев,53.8,36.13333333333333
Богородицк,53.766666666666666,38.13333333333333
Болохово,54.083333333333336,37.81666666666667
Велегож,54.68333333333333,37.266666666666666
Венев,54.35,38.266666666666666
Епифань,53.81666666666667,38.55
Заокский,54.733333333333334,37.4
Кимовск,53.96666666666667,38.53333333333333
Киреевск,53.93333333333333,37.93333333333333
Одоев,53.93333333333333,36.68333333333333
Плавск,53.7,37.3
Тула,54.2,37.61666666666667
Узловая,53,44.91
Щекино,54.0,37.516666666666666
Абатский,56.28333333333333,70.45
Аксарка,66.55,67.8
Армизонское,55.94324,0
Аромашево,56.862332,0
Большое Сорокино,56.61666666666667,69.78333333333333
Вагай,57.9761,68.99
Винзили,56.95,65.76666666666667
Голышманово,56.38333333333333,68.36666666666666
Губкинский,64.43333333333334,76.5
Заводопетровский,56.833333333333336,66.71666666666667
Заводоуковск,56.5,66.55
Излучинск,60.95,76.88333333333334
Ишим,56.11666666666667,69.5
Казым-Мыс,64.669932,0
Когалым,62.266666666666666,74.48333333333333
Красноселькуп,65.7,82.45
Лабытнанги,66.65,66.38333333333334
Ларьяк,61.1,80.25
Мегион,61.016666666666666,76.1
Муравленко,63.78333333333333,74.48333333333333
Надым,65.53333333333333,72.51666666666667
Нефтеюганск,61.1,72.6
Нижневартовск,60.93333333333333,76.56666666666666
Нижняя Тавда,57.674342,0
Новый Уренгой,66.08333333333333,76.66666666666667
Ноябрьск,63.2,75.45
Нягань,62.13333333333333,65.38333333333334
Омутинский,56.46666666666667,67.65
Салехард,66.53333333333333,66.63333333333334
Сургут,61.25,73.43333333333334
Тазовский,67.45,78.7
Тарко-Сале,64.9,77.76666666666667
Тобольск,58.18333333333333,68.25
Тюмень,57.15,65.53333333333333
Унъюган,61.95,64.95
Упорово,56.3,66.25
Урай,60.13333333333333,64.78333333333333
Ханты-Мансийск,61.0,69.0
Ялуторовск,56.65,66.3
Яр-Сале,66.85,70.81666666666666
Алнаши,56.18333333333333,52.46666666666667
Балезино,57.96666666666667,53.0
Вавож,56.766666666666666,51.916666666666664
Воткинск,57.05,54.0
Глазов,58.13333333333333,52.666666666666664
Грахово,56.03333333333333,51.95
Дебесы,57.65,53.81666666666667
Ижевск,56.85,53.2
Кама,55.3639,49.9978
Камбарка,56.266666666666666,54.2
Каракулино,56.016666666666666,53.7
Кез,57.88333333333333,53.7
Кизнер,56.28333333333333,51.5
Можга,56.45,52.21666666666667
Сарапул,56.46666666666667,53.8
Селты,57.3,52.13333333333333
Сюмси,57.1,51.6
Шаркан,57.28333333333333,53.85
Юкаменское,57.88333333333333,52.233333333333334
Якшур-Бодья,57.18333333333333,53.15
Базарный Сызган,53.75,46.75
Большое Нагаткино,54.516666666666666,47.96666666666667
Вешкайма,54.05,47.13333333333333
Игнатовка,53.93333333333333,47.65
Инза,53.85,46.35
Ишеевка,54.416666666666664,48.266666666666666
Канадей,53.15,47.516666666666666
Карсун,54.18333333333333,46.96666666666667
Кузоватово,53.53333333333333,47.68333333333333
Новая Малыкла,54,19.8
Сенгилей,53.96666666666667,48.8
Старая Кулатка,52.71666666666667,47.6
Старая Майна,54.6,48.916666666666664
Сурское,54.46666666666667,46.71666666666667
Тереньга,53.71666666666667,48.36666666666667
Ульяновск,54.31666666666667,48.36666666666667
Дарьинское,51,30.2
Джамбейты,50.25,52.583333333333336
Казталовка,49.75,48.68333333333333
Переметное,51.18333333333333,50.85
Сайхин,48.8,46.766666666666666
